,Ticker,Date,Open,High,Low,Close,Volume
7091,CSX,2025-01-29,32.616996234692486,33.48346194111911,32.616996234692486,32.84606170654297,16393900
7092,CSX,2025-01-30,32.80622036394057,33.05520504617838,32.507439505096144,32.72654724121094,12090300
7093,CSX,2025-01-31,32.71658818379171,33.26435756522302,32.63691505507762,32.736507415771484,21654200
7094,CSX,2025-02-03,32.34809088703202,32.81618332602822,31.91983691075995,32.377967834472656,15172200
7095,CSX,2025-02-04,32.21861878191235,32.83610357567037,32.1987033491376,32.736507415771484,12211900
7096,CSX,2025-02-05,32.84605994694739,32.925736871603576,32.626952203347756,32.74646759033203,7454500
7097,CSX,2025-02-06,32.90581745797032,32.98549058297983,32.50744043530822,32.60703659057617,6585100
7098,CSX,2025-02-07,32.646872419218425,32.69667239823306,32.22857994977139,32.457645416259766,16936400
7099,CSX,2025-02-10,32.61699421014784,32.97553276964361,32.55723651716359,32.945655822753906,9929000
7100,CSX,2025-02-11,32.81618248413479,33.10500563266763,32.78630173825582,32.97553253173828,9177200
7101,CSX,2025-02-12,32.49748510045045,32.91577758560926,32.48752358459135,32.78630447387695,7723100
7102,CSX,2025-02-13,32.95561464094972,33.00541082049975,32.69667222776656,32.965572357177734,11026900
7103,CSX,2025-02-14,33.114962598932635,33.353989564529904,33.03528567733197,33.234474182128906,10739900
7104,CSX,2025-02-18,33.26435664305636,33.6029759789152,33.14484125449094,33.503379821777344,15000900
7105,CSX,2025-02-19,33.39382796585289,33.41374719848378,32.18874288572255,32.278377532958984,13733100
7106,CSX,2025-02-20,32.18873995983008,32.417805415456016,31.989551450832145,32.32817077636719,11703400
7107,CSX,2025-02-21,32.338134817784834,32.338134817784834,31.66089611380572,32.1688232421875,23611800
7108,CSX,2025-02-24,32.33813419422375,32.35805342621612,31.59117819133024,31.68081283569336,16202200
7109,CSX,2025-02-25,31.840161348648056,32.128982600123685,31.750526708630897,31.959674835205078,13040900
7110,CSX,2025-02-26,31.919837864029006,32.03934945656562,31.68081277935326,31.850122451782227,8666100
7111,CSX,2025-02-27,31.690772157403888,32.119026143250295,31.551341333957154,31.8799991607666,9325300
7112,CSX,2025-02-28,32.150001525878906,32.27000045776367,31.610000610351562,32.0099983215332,21083300
7113,CSX,2025-03-03,32.150001525878906,32.400001525878906,31.739999771118164,31.93000030517578,11273000
7114,CSX,2025-03-04,31.81999969482422,31.90999984741211,31.170000076293945,31.200000762939453,19833300
7115,CSX,2025-03-05,31.059999465942383,31.549999237060547,30.6200008392334,30.920000076293945,21618300
7116,CSX,2025-03-06,30.950000762939453,31.079999923706055,30.549999237060547,30.93000030517578,22952200
7117,CSX,2025-03-07,30.760000228881836,31.399999618530273,30.709999084472656,31.260000228881836,19422400
7118,CSX,2025-03-10,31.260000228881836,31.530000686645508,30.559999465942383,30.649999618530273,20051800
7119,CSX,2025-03-11,30.709999084472656,30.709999084472656,29.5,29.520000457763672,15102200
7120,CSX,2025-03-12,29.5,29.739999771118164,29.290000915527344,29.549999237060547,13935800
7121,CSX,2025-03-13,29.600000381469727,29.739999771118164,28.979999542236328,29.1299991607666,16509000
7122,CSX,2025-03-14,29.350000381469727,30.049999237060547,29.219999313354492,30.010000228881836,16382800
7123,CSX,2025-03-17,29.989999771118164,30.399999618530273,29.920000076293945,30.329999923706055,9204300
7124,CSX,2025-03-18,30.360000610351562,30.5,29.989999771118164,30.260000228881836,11511500
7125,CSX,2025-03-19,30.209999084472656,30.3700008392334,29.989999771118164,30.06999969482422,12103600
7126,CSX,2025-03-20,29.899999618530273,30.170000076293945,29.75,29.979999542236328,16138700
7127,CSX,2025-03-21,29.690000534057617,29.829999923706055,29.459999084472656,29.56999969482422,25368800
7128,CMI,2025-01-02,349.01961985789313,350.73147734832014,345.54615376245073,346.00396728515625,529600
7129,CMI,2025-01-03,346.79022004209327,353.07034122932055,344.36177044494684,352.6722412109375,623400
7130,CMI,2025-01-06,354.34429467533806,359.1315182186737,353.8765187811224,356.34478759765625,587000
7131,CMI,2025-01-07,356.6134978764056,360.7836618040705,356.3746439300469,358.2756042480469,568100
7132,CMI,2025-01-08,357.389782689768,358.69357769259346,353.14994315115723,358.0466613769531,437800
7133,CMI,2025-01-10,355.3196573956381,356.265141161346,352.2840801526767,353.1997375488281,688500
7134,CMI,2025-01-13,351.3485393611619,359.5893346916085,350.2537718480478,359.3604431152344,595800
7135,CMI,2025-01-14,362.913528126288,364.5656416801379,359.8978453205621,362.5253601074219,582900
7136,CMI,2025-01-15,366.5760886056936,368.10877515699855,358.87271524406054,359.0916748046875,753300
7137,CMI,2025-01-16,359.85804777571207,366.4367362074281,359.8381230328211,364.5954895019531,577500
7138,CMI,2025-01-17,367.4519431645454,368.44720841648285,362.7841467031119,364.60546875,816200
7139,CMI,2025-01-21,366.1779979972352,367.92964415413303,363.90879448025106,365.4315490722656,1038900
7140,CMI,2025-01-22,365.3419629742132,366.93439348530575,362.0874564664774,364.26708984375,1061700
7141,CMI,2025-01-23,364.1277223858868,367.7306080310581,362.55521668700163,367.1632995605469,1046600
7142,CMI,2025-01-24,368.4471958022647,372.53772126860287,364.7049888637114,365.87939453125,614800
7143,CMI,2025-01-27,358.29548773929776,358.29548773929776,343.3963658258819,347.1883239746094,1397000
7144,CMI,2025-01-28,346.16319778270554,350.3333615330738,343.69492907395755,348.6115417480469,876200
7145,CMI,2025-01-29,349.9053989644184,356.3646604910706,349.7660472552232,352.3437805175781,861100
7146,CMI,2025-01-30,355.3693997096758,361.3310287031543,355.19025925826185,357.97698974609375,916000
7147,CMI,2025-01-31,358.7931095805921,359.98743998640464,354.36416722987826,354.563232421875,671300
7148,CMI,2025-02-03,346.939515475276,350.5324388800076,342.4807161487055,346.5613098144531,1270400
7149,CMI,2025-02-04,359.290753906982,366.8547758533249,358.2158808051572,361.78887939453125,2020800
7150,CMI,2025-02-05,363.80926508782,369.2732615473534,360.28601762645667,368.1585693359375,1232600
7151,CMI,2025-02-06,370.59695358979917,372.14959532169206,364.3367570413448,367.40216064453125,750200
7152,CMI,2025-02-07,369.06428068785607,371.761441108772,367.59127713009025,370.0993347167969,907500
7153,CMI,2025-02-10,372.2292017886125,375.0856081832861,367.53154861528736,372.1296691894531,925300
7154,CMI,2025-02-11,370.67657666591606,371.56234690743526,367.25286191899255,370.7860412597656,580100
7155,CMI,2025-02-12,364.2969476340812,366.86471868112045,362.06756313599533,362.8239440917969,634000
7156,CMI,2025-02-13,362.4756272397187,368.96474593305726,361.1718321523538,367.5713806152344,521100
7157,CMI,2025-02-14,368.96474458942555,372.09982413638176,367.123497752932,372.01025390625,802000
7158,CMI,2025-02-18,372.9159501474157,377.87238217552016,370.0495812816727,377.3349304199219,838800
7159,CMI,2025-02-19,377.60363279494493,385.6055739733974,377.46431145283503,384.2420654296875,943900
7160,CMI,2025-02-20,383.44581519259106,384.93871300241364,379.0666543583948,382.57000732421875,641000
7161,CMI,2025-02-21,383.32000732421875,383.32000732421875,365.79998779296875,366.9200134277344,802300
7162,CMI,2025-02-24,367.7099914550781,368.7200012207031,360.239990234375,360.4700012207031,850200
7163,CMI,2025-02-25,361.6499938964844,363.8999938964844,355.70001220703125,361.04998779296875,1186900
7164,CMI,2025-02-26,368.7699890136719,371.8699951171875,364.3399963378906,366.7200012207031,533900
7165,CMI,2025-02-27,367.4100036621094,373.1700134277344,363.9700012207031,364.1600036621094,861800
7166,CMI,2025-02-28,363.57000732421875,371.1000061035156,362.9599914550781,368.17999267578125,1139800
7167,CMI,2025-03-03,372.3299865722656,372.9599914550781,354.9800109863281,355.9700012207031,625900
7168,CMI,2025-03-04,350.0899963378906,352.7200012207031,341.4200134277344,347.32000732421875,856200
7169,CMI,2025-03-05,347.2699890136719,349.3999938964844,340.5400085449219,347.32000732421875,1311500
7170,CMI,2025-03-06,344.6499938964844,351.3399963378906,342.42999267578125,344.8599853515625,850400
7171,CMI,2025-03-07,341.92999267578125,345.1400146484375,333.2200012207031,342.1300048828125,1399100
7172,CMI,2025-03-10,337.6000061035156,339.95001220703125,330.739990234375,334.239990234375,1367300
7173,CMI,2025-03-11,333.0,335.07000732421875,326.80999755859375,329.3999938964844,1606300
7174,CMI,2025-03-12,335.8900146484375,339.2300109863281,328.67999267578125,330.7099914550781,1194100
7175,CMI,2025-03-13,318.54998779296875,330.5,312.44000244140625,312.9200134277344,1573200
7176,CMI,2025-03-14,317.5899963378906,322.3699951171875,315.0,321.70001220703125,927600
7177,CMI,2025-03-17,320.1499938964844,328.2200012207031,320.1499938964844,326.1499938964844,709800
7178,CMI,2025-03-18,320.45001220703125,324.3500061035156,318.1499938964844,322.54998779296875,1016200
7179,CMI,2025-03-19,322.1099853515625,330.4700012207031,322.04998779296875,327.1600036621094,768100
7180,CMI,2025-03-20,324.0,328.1099853515625,321.9800109863281,325.3999938964844,885900
7181,CMI,2025-03-21,322.19000244140625,322.8399963378906,318.0799865722656,322.1000061035156,1244200
7182,CVS,2025-01-02,44.54389228565145,44.7907549085896,43.556441793898856,43.665061950683594,10626100
7183,CVS,2025-01-03,44.1587877699486,45.679458684206296,43.58606466921961,45.19561004638672,12202300
7184,CVS,2025-01-06,45.50171908788859,46.578036475100625,45.11661024365336,45.24497985839844,16462500
7185,CVS,2025-01-07,45.73870665456885,46.23243190236586,44.99811878287334,45.205482482910156,10244500
7186,CVS,2025-01-08,45.07711529556341,45.60046283734453,44.35627314032297,45.432594299316406,14272800
7187,CVS,2025-01-10,45.837450941839435,47.49636810272565,45.75845685965783,47.40749740600586,16826100
7188,CVS,2025-01-13,49.71812843791044,51.12031002965599,48.89854652666809,50.87344741821289,25668800
7189,CVS,2025-01-14,50.85369981254206,51.42642290006012,49.51076655460629,50.922821044921875,16623500
7190,CVS,2025-01-15,51.15981147792528,51.62391064891602,50.774702620923804,51.48566818237305,10969700
7191,CVS,2025-01-16,50.784578627521974,51.505417027887006,49.994618994712674,51.307926177978516,14277300
7192,CVS,2025-01-17,51.574539224856885,52.22625640496578,51.149935208001494,51.95964431762695,13415600
7193,CVS,2025-01-21,52.27562661773821,52.60148708148748,51.55478822538863,52.482994079589844,9962500
7194,CVS,2025-01-22,52.088010998623496,52.828598832727145,51.683156466653145,52.32500076293945,10672900
7195,CVS,2025-01-23,53.52000045776367,54.61000061035156,52.689998626708984,53.81999969482422,13422100
7196,CVS,2025-01-24,53.59000015258789,54.93000030517578,53.279998779296875,54.54999923706055,13122100
7197,CVS,2025-01-27,55.0,56.77000045776367,55.0,56.20000076293945,11342200
7198,CVS,2025-01-28,56.060001373291016,57.619998931884766,56.0,57.33000183105469,14019700
7199,CVS,2025-01-29,57.4900016784668,58.459999084472656,56.790000915527344,56.900001525878906,11615100
7200,CVS,2025-01-30,56.630001068115234,57.040000915527344,55.31999969482422,56.81999969482422,11121100
7201,CVS,2025-01-31,56.75,57.31999969482422,55.7599983215332,56.47999954223633,10823700
7202,CVS,2025-02-03,56.08000183105469,56.66999816894531,55.25,55.95000076293945,8638400
7203,CVS,2025-02-04,55.5099983215332,56.54999923706055,55.25,56.349998474121094,7865600
7204,CVS,2025-02-05,56.38999938964844,56.40999984741211,55.2599983215332,55.689998626708984,7641200
7205,CVS,2025-02-06,55.779998779296875,55.97999954223633,53.84000015258789,54.2400016784668,14970200
7206,CVS,2025-02-07,54.540000915527344,54.810001373291016,53.900001525878906,54.0099983215332,5911500
7207,CVS,2025-02-10,54.38999938964844,54.41999816894531,53.36000061035156,54.290000915527344,10097600
7208,CVS,2025-02-11,54.560001373291016,55.939998626708984,54.060001373291016,55.0,12665500
7209,CVS,2025-02-12,60.61000061035156,64.11000061035156,60.5,63.220001220703125,36562100
7210,CVS,2025-02-13,63.86000061035156,67.33999633789062,63.560001373291016,66.37000274658203,20989100
7211,CVS,2025-02-14,66.88999938964844,66.98999786376953,65.58000183105469,65.83000183105469,10210500
7212,CVS,2025-02-18,64.8499984741211,66.88999938964844,64.51000213623047,65.56999969482422,10141600
7213,CVS,2025-02-19,65.80000305175781,67.16999816894531,65.30999755859375,66.4000015258789,9736900
7214,CVS,2025-02-20,66.25,66.30999755859375,64.98999786376953,65.08999633789062,8453800
7215,CVS,2025-02-21,62.880001068115234,65.29000091552734,62.02000045776367,63.47999954223633,14117600
7216,CVS,2025-02-24,63.58000183105469,64.0999984741211,62.599998474121094,63.02000045776367,8158000
7217,CVS,2025-02-25,63.02000045776367,63.93000030517578,62.130001068115234,63.65999984741211,10320200
7218,CVS,2025-02-26,63.599998474121094,64.05999755859375,62.59000015258789,63.86000061035156,6558200
7219,CVS,2025-02-27,64.02999877929688,65.02999877929688,63.7599983215332,64.4800033569336,8275900
7220,CVS,2025-02-28,64.27999877929688,65.9000015258789,64.19999694824219,65.72000122070312,10476200
7221,CVS,2025-03-03,65.76000213623047,66.36000061035156,64.31999969482422,64.9000015258789,7078800
7222,CVS,2025-03-04,64.33000183105469,65.41000366210938,64.0199966430664,64.20999908447266,7218100
7223,CVS,2025-03-05,64.19999694824219,66.4000015258789,64.0199966430664,65.94999694824219,6642900
7224,CVS,2025-03-06,65.80000305175781,66.0999984741211,64.48999786376953,65.25,5966200
7225,CVS,2025-03-07,64.41000366210938,67.08999633789062,64.0,66.33000183105469,10083100
7226,CVS,2025-03-10,65.68000030517578,66.9800033569336,65.0199966430664,65.2300033569336,8341000
7227,CVS,2025-03-11,65.62999725341797,65.83000183105469,64.66000366210938,64.9800033569336,7301400
7228,CVS,2025-03-12,64.73999786376953,66.33000183105469,64.44000244140625,64.83999633789062,10330700
7229,CVS,2025-03-13,64.4000015258789,67.04000091552734,64.4000015258789,65.75,7689800
7230,CVS,2025-03-14,66.3499984741211,67.25,65.45999908447266,65.68000030517578,9003700
7231,CVS,2025-03-17,65.58999633789062,67.0999984741211,65.5199966430664,66.6500015258789,6860600
7232,CVS,2025-03-18,66.6500015258789,68.0999984741211,66.33000183105469,67.56999969482422,11776000
7233,CVS,2025-03-19,67.8499984741211,68.1500015258789,66.91999816894531,67.91000366210938,5873600
7234,CVS,2025-03-20,67.93000030517578,68.87000274658203,67.62000274658203,68.63999938964844,7205600
7235,CVS,2025-03-21,68.45999908447266,68.69000244140625,67.01000213623047,67.05000305175781,18107600
7236,DHR,2025-01-02,230.85000610351562,231.85000610351562,228.57000732421875,229.80999755859375,2760600
7237,DHR,2025-01-03,230.0800018310547,235.92999267578125,229.55999755859375,234.83999633789062,2381100
7238,DHR,2025-01-06,234.14999389648438,240.22999572753906,233.6999969482422,238.1999969482422,3674500
7239,DHR,2025-01-07,238.0,243.14999389648438,238.0,239.10000610351562,2989300
7240,DHR,2025-01-08,238.61000061035156,239.38999938964844,235.5,238.08999633789062,2527700
7241,DHR,2025-01-10,235.5500030517578,238.7100067138672,234.5,235.07000732421875,2863300
7242,DHR,2025-01-13,235.0500030517578,240.97000122070312,234.00999450683594,239.8800048828125,3301800
7243,DHR,2025-01-14,241.1699981689453,242.14999389648438,232.0500030517578,237.6199951171875,4137600
7244,DHR,2025-01-15,238.97999572753906,241.69000244140625,232.9600067138672,237.97000122070312,4128600
7245,DHR,2025-01-16,237.72000122070312,242.11000061035156,234.60000610351562,241.89999389648438,3148900
7246,DHR,2025-01-17,242.1699981689453,243.0500030517578,238.1699981689453,238.36000061035156,3075300
7247,DHR,2025-01-21,239.9499969482422,244.49000549316406,239.0,244.11000061035156,2338100
7248,DHR,2025-01-22,243.44000244140625,246.25,242.5,244.17999267578125,2049900
7249,DHR,2025-01-23,244.92999267578125,245.85000610351562,241.8000030517578,245.66000366210938,2512100
7250,DHR,2025-01-24,245.60000610351562,247.52999877929688,245.02000427246094,245.8000030517578,1911300
7251,DHR,2025-01-27,247.52000427246094,250.75999450683594,246.4600067138672,250.58999633789062,2748500
7252,DHR,2025-01-28,257.6700134277344,258.2300109863281,247.19000244140625,247.83999633789062,4273700
7253,DHR,2025-01-29,235.02000427246094,235.74000549316406,223.0,223.72999572753906,11407400
7254,DHR,2025-01-30,225.0,228.99000549316406,221.33999633789062,223.0800018310547,6668000
7255,DHR,2025-01-31,223.3000030517578,227.5,222.3699951171875,222.74000549316406,4785800
7256,DHR,2025-02-03,218.0,219.94000244140625,214.02999877929688,214.25999450683594,5787800
7257,DHR,2025-02-04,210.5,215.14999389648438,210.0399932861328,215.00999450683594,7520600
7258,DHR,2025-02-05,216.36000061035156,216.44000244140625,210.92999267578125,212.1300048828125,5112600
7259,DHR,2025-02-06,213.0,214.30999755859375,209.10000610351562,210.00999450683594,4367100
7260,DHR,2025-02-07,210.3699951171875,210.7899932861328,205.7899932861328,206.75999450683594,5230600
7261,DHR,2025-02-10,205.85000610351562,206.97999572753906,203.0,203.5,7038700
7262,DHR,2025-02-11,202.25,203.10000610351562,199.75,201.6199951171875,6509700
7263,DHR,2025-02-12,199.4600067138672,203.9499969482422,196.8000030517578,202.17999267578125,7207800
7264,DHR,2025-02-13,202.6300048828125,205.64999389648438,201.25,203.58999633789062,7198800
7265,DHR,2025-02-14,204.10000610351562,207.14999389648438,203.92999267578125,206.3000030517578,4791700
7266,DHR,2025-02-18,205.44000244140625,207.27000427246094,202.77999877929688,204.52999877929688,5589000
7267,DHR,2025-02-19,203.4600067138672,205.5800018310547,201.2100067138672,204.97999572753906,4572700
7268,DHR,2025-02-20,206.57000732421875,211.05999755859375,205.66000366210938,207.9499969482422,4718400
7269,DHR,2025-02-21,210.61000061035156,213.63999938964844,209.39999389648438,210.22999572753906,6217000
7270,DHR,2025-02-24,209.61000061035156,212.6999969482422,207.9499969482422,211.13999938964844,4878100
7271,DHR,2025-02-25,210.89999389648438,212.13999938964844,209.4499969482422,210.41000366210938,5209500
7272,DHR,2025-02-26,210.07000732421875,212.0,208.25999450683594,209.44000244140625,4746900
7273,DHR,2025-02-27,207.94000244140625,209.99000549316406,204.14999389648438,205.7100067138672,4494000
7274,DHR,2025-02-28,207.0500030517578,208.10000610351562,204.94000244140625,207.75999450683594,3819000
7275,DHR,2025-03-03,209.4600067138672,209.49000549316406,204.86000061035156,205.69000244140625,3223000
7276,DHR,2025-03-04,205.67999267578125,208.25999450683594,202.38999938964844,205.91000366210938,5652400
7277,DHR,2025-03-05,205.44000244140625,211.8300018310547,204.94000244140625,210.55999755859375,5137100
7278,DHR,2025-03-06,210.72000122070312,216.14999389648438,209.66000366210938,214.80999755859375,5829400
7279,DHR,2025-03-07,213.33999633789062,215.1300048828125,209.77999877929688,212.07000732421875,5937300
7280,DHR,2025-03-10,209.19000244140625,211.22000122070312,204.74000549316406,205.22999572753906,5709600
7281,DHR,2025-03-11,205.1699981689453,207.8699951171875,202.64999389648438,205.61000061035156,4400800
7282,DHR,2025-03-12,205.52000427246094,208.75,203.88999938964844,204.9600067138672,3316400
7283,DHR,2025-03-13,204.05999755859375,206.82000732421875,203.22000122070312,204.08999633789062,2456200
7284,DHR,2025-03-14,206.1300048828125,211.9199981689453,205.11000061035156,210.74000549316406,4183000
7285,DHR,2025-03-17,211.3699951171875,213.77999877929688,210.85000610351562,212.60000610351562,3156900
7286,DHR,2025-03-18,213.60000610351562,213.60000610351562,210.52999877929688,212.77999877929688,2467000
7287,DHR,2025-03-19,211.97999572753906,212.39999389648438,208.64999389648438,210.25999450683594,4125300
7288,DHR,2025-03-20,210.24000549316406,211.64999389648438,207.5,210.25,2651200
7289,DHR,2025-03-21,210.72999572753906,212.55999755859375,208.38999938964844,211.36000061035156,6383300
7290,DRI,2025-01-02,187.03389322128876,187.08351525865615,183.47125201909782,185.0888214111328,872600
7291,DRI,2025-01-03,185.50560778628994,186.77586826568748,184.5033093205944,186.2895965576172,1129400
7292,DRI,2025-01-06,185.67433110486976,186.28960194889308,182.1315267203682,182.55825805664062,1670900
7293,DRI,2025-01-07,183.93766212766985,184.86056837501857,182.2803739943869,182.9353485107422,1145600
7294,DRI,2025-01-08,181.8238934027765,184.03689691086126,180.53379617140834,182.3300018310547,1122200
7295,DRI,2025-01-10,180.38999938964844,182.5399932861328,179.14999389648438,180.02000427246094,1293300
7296,DRI,2025-01-13,179.6999969482422,182.88999938964844,179.0,182.77000427246094,1091100
7297,DRI,2025-01-14,184.08999633789062,185.27999877929688,181.97000122070312,182.0399932861328,1228100
7298,DRI,2025-01-15,184.52999877929688,185.0399932861328,180.7899932861328,180.8300018310547,880200
7299,DRI,2025-01-16,180.6999969482422,182.42999267578125,179.86000061035156,181.05999755859375,763300
7300,DRI,2025-01-17,182.00999450683594,183.13999938964844,181.00999450683594,181.75,940500
7301,DRI,2025-01-21,182.4600067138672,187.80999755859375,182.3800048828125,186.49000549316406,1839200
7302,DRI,2025-01-22,186.64999389648438,187.66000366210938,184.97000122070312,185.64999389648438,1047000
7303,DRI,2025-01-23,185.08999633789062,186.44000244140625,183.5500030517578,186.1699981689453,968000
7304,DRI,2025-01-24,184.8000030517578,188.50999450683594,184.02000427246094,187.61000061035156,1304800
7305,DRI,2025-01-27,188.0,193.1300048828125,188.0,192.6199951171875,1353700
7306,DRI,2025-01-28,191.8300018310547,194.6999969482422,191.47999572753906,192.39999389648438,931900
7307,DRI,2025-01-29,193.58999633789062,194.85000610351562,192.52000427246094,193.8000030517578,857500
7308,DRI,2025-01-30,194.60000610351562,196.64999389648438,194.08999633789062,196.19000244140625,769600
7309,DRI,2025-01-31,195.13999938964844,196.8000030517578,195.00999450683594,195.24000549316406,1508600
7310,DRI,2025-02-03,192.50999450683594,199.9499969482422,191.74000549316406,198.6699981689453,1324400
7311,DRI,2025-02-04,199.32000732421875,200.89999389648438,197.24000549316406,199.55999755859375,868400
7312,DRI,2025-02-05,199.64999389648438,201.08999633789062,196.5399932861328,200.4199981689453,974300
7313,DRI,2025-02-06,201.4199981689453,201.94000244140625,199.0800018310547,200.42999267578125,733100
7314,DRI,2025-02-07,199.63999938964844,200.00999450683594,197.0399932861328,197.22000122070312,775300
7315,DRI,2025-02-10,198.14999389648438,198.27000427246094,193.75,195.30999755859375,882900
7316,DRI,2025-02-11,193.05999755859375,194.9199981689453,192.13999938964844,194.1699981689453,895500
7317,DRI,2025-02-12,193.3699951171875,195.47000122070312,192.0800018310547,194.80999755859375,798000
7318,DRI,2025-02-13,195.3300018310547,196.30999755859375,192.6199951171875,193.4600067138672,908300
7319,DRI,2025-02-14,194.0800018310547,194.0800018310547,190.22000122070312,191.19000244140625,1149000
7320,DRI,2025-02-18,191.05999755859375,200.66000366210938,190.67999267578125,200.39999389648438,1928500
7321,DRI,2025-02-19,198.60000610351562,199.17999267578125,195.5800018310547,196.85000610351562,1551600
7322,DRI,2025-02-20,195.83999633789062,197.5,193.24000549316406,195.10000610351562,1133500
7323,DRI,2025-02-21,195.17999267578125,195.5,190.05999755859375,191.2100067138672,1385000
7324,DRI,2025-02-24,191.92999267578125,195.38999938964844,190.85000610351562,194.94000244140625,1300800
7325,DRI,2025-02-25,194.94000244140625,198.64999389648438,194.94000244140625,197.69000244140625,1383800
7326,DRI,2025-02-26,198.22999572753906,198.22999572753906,192.3800048828125,194.0399932861328,1212600
7327,DRI,2025-02-27,194.88999938964844,196.33999633789062,193.1199951171875,194.9199981689453,1257400
7328,DRI,2025-02-28,195.30999755859375,200.77999877929688,195.30999755859375,200.4600067138672,1132700
7329,DRI,2025-03-03,201.58999633789062,203.1199951171875,195.30999755859375,195.91000366210938,1578600
7330,DRI,2025-03-04,194.42999267578125,195.6999969482422,192.3000030517578,192.72000122070312,1241600
7331,DRI,2025-03-05,192.63999938964844,195.88999938964844,191.69000244140625,194.6699981689453,870300
7332,DRI,2025-03-06,192.8800048828125,195.11000061035156,191.6300048828125,192.30999755859375,944000
7333,DRI,2025-03-07,191.80999755859375,195.38999938964844,189.22000122070312,194.6699981689453,1151500
7334,DRI,2025-03-10,194.11000061035156,197.35000610351562,193.14999389648438,195.52000427246094,1368000
7335,DRI,2025-03-11,193.69000244140625,195.05999755859375,188.83999633789062,189.38999938964844,1578600
7336,DRI,2025-03-12,189.4600067138672,191.11000061035156,185.30999755859375,189.82000732421875,1245300
7337,DRI,2025-03-13,190.25999450683594,191.1999969482422,180.3800048828125,181.1300048828125,1644400
7338,DRI,2025-03-14,182.3699951171875,186.52999877929688,180.22000122070312,185.99000549316406,1047400
7339,DRI,2025-03-17,185.3800048828125,188.24000549316406,184.69000244140625,187.60000610351562,1204100
7340,DRI,2025-03-18,186.5,188.57000732421875,185.7899932861328,188.07000732421875,1192700
7341,DRI,2025-03-19,186.82000732421875,189.77999877929688,186.82000732421875,188.14999389648438,1536800
7342,DRI,2025-03-20,198.41000366210938,203.47000122070312,195.58999633789062,199.00999450683594,3178800
7343,DRI,2025-03-21,199.0800018310547,200.3800048828125,195.5500030517578,199.92999267578125,2514100
7344,DVA,2025-01-02,149.6699981689453,152.17999267578125,148.22999572753906,149.82000732421875,764000
7345,DVA,2025-01-03,150.24000549316406,154.0500030517578,150.24000549316406,152.82000732421875,411200
7346,DVA,2025-01-06,153.25,153.74000549316406,151.2100067138672,151.52999877929688,573000
7347,DVA,2025-01-07,152.02000427246094,153.47999572753906,151.1699981689453,152.69000244140625,606600
7348,DVA,2025-01-08,152.33999633789062,154.35000610351562,151.44000244140625,153.9600067138672,502700
7349,DVA,2025-01-10,152.6300048828125,155.0,152.38999938964844,153.39999389648438,458500
7350,DVA,2025-01-13,152.5399932861328,157.2100067138672,151.10000610351562,157.05999755859375,719300
7351,DVA,2025-01-14,157.07000732421875,162.67999267578125,156.9199981689453,162.0,798200
7352,DVA,2025-01-15,163.3000030517578,163.3000030517578,160.83999633789062,162.36000061035156,478600
7353,DVA,2025-01-16,163.0,165.42999267578125,161.75999450683594,164.85000610351562,381000
7354,DVA,2025-01-17,164.89999389648438,166.5,164.02000427246094,166.24000549316406,429800
7355,DVA,2025-01-21,167.3300018310547,170.2899932861328,167.0,169.97000122070312,495000
7356,DVA,2025-01-22,170.47000122070312,170.8000030517578,167.99000549316406,168.4499969482422,462400
7357,DVA,2025-01-23,169.49000549316406,170.07000732421875,167.57000732421875,169.89999389648438,411500
7358,DVA,2025-01-24,169.4499969482422,170.30999755859375,168.82000732421875,170.27999877929688,467400
7359,DVA,2025-01-27,170.0,176.47999572753906,170.0,175.52999877929688,639400
7360,DVA,2025-01-28,175.3300018310547,178.75,172.3300018310547,173.2100067138672,658800
7361,DVA,2025-01-29,173.33999633789062,176.82000732421875,173.07000732421875,173.77000427246094,578900
7362,DVA,2025-01-30,173.92999267578125,177.94000244140625,173.92999267578125,176.5,551500
7363,DVA,2025-01-31,176.63999938964844,179.60000610351562,176.08999633789062,176.1999969482422,508400
7364,DVA,2025-02-03,174.10000610351562,178.17999267578125,173.39999389648438,177.05999755859375,817500
7365,DVA,2025-02-04,175.25,178.32000732421875,175.25,177.35000610351562,493800
7366,DVA,2025-02-05,178.47000122070312,178.47000122070312,176.25999450683594,176.86000061035156,508100
7367,DVA,2025-02-06,176.41000366210938,177.63999938964844,169.36000061035156,172.07000732421875,824800
7368,DVA,2025-02-07,171.13999938964844,174.60000610351562,170.80999755859375,173.5800018310547,593000
7369,DVA,2025-02-10,173.5800018310547,174.49000549316406,170.1199951171875,173.52000427246094,597500
7370,DVA,2025-02-11,173.39999389648438,174.25999450683594,172.11000061035156,173.75,451200
7371,DVA,2025-02-12,171.88999938964844,172.91000366210938,170.85000610351562,172.0,574700
7372,DVA,2025-02-13,172.7899932861328,178.3800048828125,172.52000427246094,177.05999755859375,1013400
7373,DVA,2025-02-14,154.0,159.27000427246094,150.11000061035156,157.4199981689453,5110800
7374,DVA,2025-02-18,158.00999450683594,158.2100067138672,153.0,155.0500030517578,1737000
7375,DVA,2025-02-19,153.83999633789062,155.63999938964844,152.47000122070312,154.9600067138672,1235200
7376,DVA,2025-02-20,153.8000030517578,154.5399932861328,144.0,145.9199981689453,2301500
7377,DVA,2025-02-21,144.3800048828125,144.75999450683594,141.0,142.39999389648438,1605100
